gescal17,municipio,tipo_via,nombre_via,numero,cod_postal,uuii
14000200152600000,CORDOBA,CALLE,LIBERTADOR SIMÓN BOLÍVAR,11,14013,6
14000200152600000,CORDOBA,CALLE,LIBERTADOR SIMÓN BOLÍVAR,13,14013,6
14000200153700000,CORDOBA,PLAZA,DEL GAMO,1,14002,24
14000200171600000,CORDOBA,CALLE,PINTOR MATISSE,14,14014,8
14000200171800000,CORDOBA,CALLE,PERIODISTA ENRIQUE ORTIZ GONZÁLEZ,1,14010,34
14000200171800000,CORDOBA,CALLE,PERIODISTA ENRIQUE ORTIZ GONZÁLEZ,3,14010,39
14000200179700000,CORDOBA,CALLE,LIBERTADOR SUCRE,4,14013,7
14000200179700000,CORDOBA,CALLE,LIBERTADOR SUCRE,6,14013,7
14000200179700000,CORDOBA,CALLE,LIBERTADOR SUCRE,8,14013,7
14000200192000000,CORDOBA,CALLEJON,MEZQUITA,1,14013,5
14000200192000000,CORDOBA,CALLEJON,MEZQUITA,3,14013,4
14000200192000000,CORDOBA,CALLEJON,MEZQUITA,5,14013,4
14000200192000000,CORDOBA,CALLEJON,MEZQUITA,7,14013,4
14000200192000000,CORDOBA,CALLEJON,MEZQUITA,9,14013,7
14000200192100000,CORDOBA,CALLEJON,ANTONIO DE NEBRIJA,2,14013,6
14000200192100000,CORDOBA,CALLEJON,ANTONIO DE NEBRIJA,4,14013,4
14000200192100000,CORDOBA,CALLEJON,ANTONIO DE NEBRIJA,6,14013,4
14000200192100000,CORDOBA,CALLEJON,ANTONIO DE NEBRIJA,8,14013,4
14000200192100000,CORDOBA,CALLEJON,ANTONIO DE NEBRIJA,10,14013,5
14000200194700000,CORDOBA,CALLE,CIUDAD DE CÓRDOBA,5,14013,5
14000200194700000,CORDOBA,CALLE,CIUDAD DE CÓRDOBA,7,14013,7
14000200194700000,CORDOBA,CALLE,CIUDAD DE CÓRDOBA,9,14013,7
14000200001600000,CORDOBA,CALLE,ACADÉMICO MELÉNDEZ,1,14014,15
14000200001600000,CORDOBA,CALLE,ACADÉMICO MELÉNDEZ,2,14014,15
14000200001600000,CORDOBA,CALLE,ACADÉMICO MELÉNDEZ,3,14014,16
14000200001600000,CORDOBA,CALLE,ACADÉMICO MELÉNDEZ,4,14014,16
14000200001600000,CORDOBA,CALLE,ACADÉMICO MELÉNDEZ,5,14014,14
14000200001600000,CORDOBA,CALLE,ACADÉMICO MELÉNDEZ,6,14014,17
14000200001600000,CORDOBA,CALLE,ACADÉMICO MELÉNDEZ,7,14014,13
14000200001600000,CORDOBA,CALLE,ACADÉMICO MELÉNDEZ,8,14014,17
14000200001600000,CORDOBA,CALLE,ACADÉMICO MELÉNDEZ,9,14014,16
14000200001600000,CORDOBA,CALLE,ACADÉMICO MELÉNDEZ,10,14014,15
14000200002300000,CORDOBA,CALLE,ACERA ALONSO GÓMEZ DE FIGUEROA,2,14014,16
14000200002300000,CORDOBA,CALLE,ACERA ALONSO GÓMEZ DE FIGUEROA,4,14010,16
14000200002300000,CORDOBA,CALLE,ACERA ALONSO GÓMEZ DE FIGUEROA,6,14010,16
14000200002300000,CORDOBA,CALLE,ACERA ALONSO GÓMEZ DE FIGUEROA,8,14014,16
14000200002300000,CORDOBA,CALLE,ACERA ALONSO GÓMEZ DE FIGUEROA,10,14014,16
14000200002800000,CORDOBA,CALLE,ACERA DE GUERRITA,2,14001,17
14000200003200000,CORDOBA,CALLE,ACERA DE RUTE,1,14013,20
14000200003200000,CORDOBA,CALLE,ACERA DE RUTE,2,14013,20
14000200003200000,CORDOBA,CALLE,ACERA DE RUTE,3,14013,20
14000200003200000,CORDOBA,CALLE,ACERA DE RUTE,4,14013,20
14000200004100000,CORDOBA,CALLE,EL CISNE,2,14002,16
14000200004100000,CORDOBA,CALLE,EL CISNE,4,14002,12
14000200004100000,CORDOBA,CALLE,EL CISNE,6,14002,8
14000200004300000,CORDOBA,CALLE,MARTE,1,14014,11
14000200004300000,CORDOBA,CALLE,MARTE,3,14014,12
14000200004300000,CORDOBA,CALLE,MARTE,9,14014,12
14000200004300000,CORDOBA,CALLE,MARTE,11,14014,12
14000200004500000,CORDOBA,PASSATGE(PASAJE,PASAI,PASAXE),AGUILAR DE LA FRONTERA,1,14013,42
14000200004500000,CORDOBA,PASSATGE(PASAJE,PASAI,PASAXE),AGUILAR DE LA FRONTERA,2,14013,20
14000200004500000,CORDOBA,PASSATGE(PASAJE,PASAI,PASAXE),AGUILAR DE LA FRONTERA,3,14013,20
14000200004500000,CORDOBA,PASSATGE(PASAJE,PASAI,PASAXE),AGUILAR DE LA FRONTERA,4,14013,20
14000200004500000,CORDOBA,PASSATGE(PASAJE,PASAI,PASAXE),AGUILAR DE LA FRONTERA,5,14013,20
14000200004500000,CORDOBA,PASSATGE(PASAJE,PASAI,PASAXE),AGUILAR DE LA FRONTERA,6,14013,20
14000200004500000,CORDOBA,Pasaje,AGUILAR DE LA FRONTERA,7,14013,20
14000200004500000,CORDOBA,PASSATGE(PASAJE,PASAI,PASAXE),AGUILAR DE LA FRONTERA,8,14013,20
14000200004500000,CORDOBA,Pasaje,AGUILAR DE LA FRONTERA,9,14013,20
14000200004500000,CORDOBA,PASSATGE(PASAJE,PASAI,PASAXE),AGUILAR DE LA FRONTERA,10,14013,20
14000200004500000,CORDOBA,PASSATGE(PASAJE,PASAI,PASAXE),AGUILAR DE LA FRONTERA,12,14013,20
14000200005000000,CORDOBA,PLAZA,DE ALADREROS,1,14008,14
14000200006400000,CORDOBA,PLAZA,DE LA ALEGRÍA,1,14001,8
14000200006400000,CORDOBA,PLAZA,DE LA ALEGRÍA,2,14001,8
14000200006400000,CORDOBA,PLAZA,DE LA ALEGRÍA,3,14001,8
14000200006400000,CORDOBA,PLAZA,DE LA ALEGRÍA,4,14001,8
14000200006400000,CORDOBA,PLAZA,DE LA ALEGRÍA,5,14001,8
14000200006400000,CORDOBA,PLAZA,DE LA ALEGRÍA,6,14001,8
14000200006400000,CORDOBA,PLAZA,DE LA ALEGRÍA,8,14001,8
14000200006400000,CORDOBA,PLAZA,DE LA ALEGRÍA,9,14001,8
14000200006400000,CORDOBA,PLAZA,DE LA ALEGRÍA,10,14001,8
14000200007100000,CORDOBA,CALLE,PERIODISTA PACO VARGAS,1,14010,14
14000200007200000,CORDOBA,PASSATGE(PASAJE,PASAI,PASAXE),ROSAL DE LA FRONTERA,4,14010,16
14000200007300000,CORDOBA,CALLE,ESCRITOR ALMEIDA GARRET,1,14014,36
14000200007300000,CORDOBA,CALLE,ESCRITOR ALMEIDA GARRET,2,14014,19
14000200007300000,CORDOBA,CALLE,ESCRITOR ALMEIDA GARRET,4,14014,24
14000200008000000,CORDOBA,CALLE,ALGECIRAS,4,14013,22
14000200008000000,CORDOBA,CALLE,ALGECIRAS,6,14013,20
14000200008000000,CORDOBA,CALLE,ALGECIRAS,7,14013,20
14000200008000000,CORDOBA,CALLE,ALGECIRAS,9,14013,20
14000200008000000,CORDOBA,CALLE,ALGECIRAS,11,14013,20
14000200008000000,CORDOBA,CALLE,ALGECIRAS,13,14013,20
14000200008000000,CORDOBA,CALLE,ALGECIRAS,15,14013,20
14000200008000000,CORDOBA,CALLE,ALGECIRAS,17,14013,20
14000200008000000,CORDOBA,CALLE,ALGECIRAS,19,14013,20
14000200008000000,CORDOBA,CALLE,ALGECIRAS,21,14013,20
14000200008000000,CORDOBA,CALLE,ALGECIRAS,23,14013,20
14000200008000000,CORDOBA,CALLE,ALGECIRAS,25,14013,20
14000200008000000,CORDOBA,CALLE,ALGECIRAS,29,14013,20
14000200008000000,CORDOBA,CALLE,ALGECIRAS,33,14013,20
14000200008700000,CORDOBA,AVENIDA,AGRUPACIÓN CÓRDOBA,7,14007,198
14000200008700000,CORDOBA,AVENIDA,AGRUPACIÓN CÓRDOBA,9,14007,45
14000200008700000,CORDOBA,AVENIDA,AGRUPACIÓN CÓRDOBA,12,14007,13
14000200008700000,CORDOBA,AVENIDA,AGRUPACIÓN CÓRDOBA,14,14007,25
14000200008700000,CORDOBA,AVENIDA,AGRUPACIÓN CÓRDOBA,16,14007,41
14000200008700000,CORDOBA,AVENIDA,AGRUPACIÓN CÓRDOBA,18,14007,12
14000200008700000,CORDOBA,AVENIDA,AGRUPACIÓN CÓRDOBA,20,14007,46
14000200009100000,CORDOBA,CALLE,ALMERÍA,1,14009,30
14000200009100000,CORDOBA,CALLE,ALMERÍA,5,14009,29
14000200009100000,CORDOBA,CALLE,ALMERÍA,7,14009,20
14000200009100000,CORDOBA,CALLE,ALMERÍA,9,14009,20
14000200009400000,CORDOBA,AVENIDA,DE ALMOGÁVARES,19,14007,93
14000200009400000,CORDOBA,AVENIDA,DE ALMOGÁVARES,21,14007,16
14000200009400000,CORDOBA,AVENIDA,DE ALMOGÁVARES,23,14007,17
14000200009400000,CORDOBA,AVENIDA,DE ALMOGÁVARES,25,14007,16
14000200009400000,CORDOBA,AVENIDA,DE ALMOGÁVARES,27,14007,60
14000200009400000,CORDOBA,AVENIDA,DE ALMOGÁVARES,29,14007,17
14000200009700000,CORDOBA,CALLE,ALONSO DE BURGOS,1,14008,13
14000200009700000,CORDOBA,CALLE,ALONSO DE BURGOS,3,14008,5
14000200009800000,CORDOBA,CALLE,ALONSO EL SABIO,2,14001,13
14000200009800000,CORDOBA,CALLE,ALONSO EL SABIO,4,14001,6
14000200009800000,CORDOBA,CALLE,ALONSO EL SABIO,8,14001,4
14000200009800000,CORDOBA,CALLE,ALONSO EL SABIO,14,14001,13
14000200009800000,CORDOBA,CALLE,ALONSO EL SABIO,18,14001,20
14000200009800000,CORDOBA,CALLE,ALONSO EL SABIO,20,14001,15
14000200009800000,CORDOBA,CALLE,ALONSO EL SABIO,22,14001,8
14000200009800000,CORDOBA,CALLE,ALONSO EL SABIO,24,14001,9
14000200009800000,CORDOBA,CALLE,ALONSO EL SABIO,26,14001,10
14000200009800000,CORDOBA,CALLE,ALONSO EL SABIO,28,14001,15
14000200009800000,CORDOBA,CALLE,ALONSO EL SABIO,34,14001,7
14000200009800000,CORDOBA,CALLE,ALONSO EL SABIO,36,14001,7
14000200009800000,CORDOBA,CALLE,ALONSO EL SABIO,38,14001,7
14000200009800000,CORDOBA,CALLE,ALONSO EL SABIO,40,14001,7
14000200009800000,CORDOBA,CALLE,ALONSO EL SABIO,42,14001,7
14000200009800000,CORDOBA,CALLE,ALONSO EL SABIO,44,14001,7
14000200009800000,CORDOBA,CALLE,ALONSO EL SABIO,46,14001,8
14000200009800000,CORDOBA,CALLE,ALONSO EL SABIO,48,14001,8
14000200009800000,CORDOBA,CALLE,ALONSO EL SABIO,50,14001,8
14000200010100000,CORDOBA,CALLE,ALTILLO,9,14009,28
14000200010100000,CORDOBA,CALLE,ALTILLO,11,14009,28
14000200010100000,CORDOBA,CALLE,ALTILLO,25,14009,18
14000200010400000,CORDOBA,CALLE,ÁLVARO PAULO,9,14010,3
14000200010400000,CORDOBA,CALLE,ÁLVARO PAULO,10,14010,8
14000200010400000,CORDOBA,CALLE,ÁLVARO PAULO,13,14010,8
14000200010400000,CORDOBA,CALLE,ÁLVARO PAULO,16,14010,6
14000200010400000,CORDOBA,CALLE,ÁLVARO PAULO,20,14010,4
14000200010400000,CORDOBA,CALLE,ÁLVARO PAULO,23,14010,3
14000200010400000,CORDOBA,CALLE,ÁLVARO PAULO,25,14010,3
14000200010400000,CORDOBA,CALLE,ÁLVARO PAULO,27,14010,9
14000200010400000,CORDOBA,CALLE,ÁLVARO PAULO,30,14010,2
14000200010400000,CORDOBA,CALLE,ÁLVARO PAULO,32,14010,11
14000200011500000,CORDOBA,PLAZA,DE ANDALUCÍA,1,14009,36
14000200011500000,CORDOBA,PLAZA,DE ANDALUCÍA,2,14009,35
14000200011500000,CORDOBA,PLAZA,DE ANDALUCÍA,3,14009,17
14000200011500000,CORDOBA,PLAZA,DE ANDALUCÍA,4,14009,15
14000200011500000,CORDOBA,PLAZA,DE ANDALUCÍA,5,14013,16
14000200011500000,CORDOBA,PLAZA,DE ANDALUCÍA,7,14009,77
14000200011500000,CORDOBA,PLAZA,DE ANDALUCÍA,8,14013,48
14000200011500000,CORDOBA,PLAZA,DE ANDALUCÍA,9,14013,51
14000200011600000,CORDOBA,CALLE,DE ANDUJAR,2,14002,16
14000200011600000,CORDOBA,CALLE,DE ANDUJAR,5,14002,6
14000200011600000,CORDOBA,CALLE,DE ANDUJAR,7,14002,6
14000200011600000,CORDOBA,CALLE,DE ANDUJAR,9,14002,7
14000200011600000,CORDOBA,CALLE,DE ANDUJAR,21,14002,9
14000200012200000,CORDOBA,CALLE,ANTEQUERA,1,14010,20
14000200012200000,CORDOBA,CALLE,ANTEQUERA,2,14010,13
14000200012200000,CORDOBA,CALLE,ANTEQUERA,4,14010,16
14000200012300000,CORDOBA,CALLE,ANTÓN DE MONTORO,2,14010,7
14000200012300000,CORDOBA,CALLE,ANTÓN DE MONTORO,4,14010,10
14000200012300000,CORDOBA,CALLE,ANTÓN DE MONTORO,6,14010,31
14000200012300000,CORDOBA,CALLE,ANTÓN DE MONTORO,12,14010,14
14000200012500000,CORDOBA,CALLE,ANTONIO FERNÁNDEZ FOSFORITO,1,14014,17
14000200012500000,CORDOBA,CALLE,ANTONIO FERNÁNDEZ FOSFORITO,2,14014,16
14000200012500000,CORDOBA,CALLE,ANTONIO FERNÁNDEZ FOSFORITO,3,14014,18
14000200012500000,CORDOBA,CALLE,ANTONIO FERNÁNDEZ FOSFORITO,4,14014,18
14000200012500000,CORDOBA,CALLE,ANTONIO FERNÁNDEZ FOSFORITO,5,14014,18
14000200012500000,CORDOBA,CALLE,ANTONIO FERNÁNDEZ FOSFORITO,6,14014,14
14000200012500000,CORDOBA,CALLE,ANTONIO FERNÁNDEZ FOSFORITO,7,14014,17
14000200012500000,CORDOBA,CALLE,ANTONIO FERNÁNDEZ FOSFORITO,8,14014,12
14000200012900000,CORDOBA,CALLE,AÑORA,1,14013,6
14000200012900000,CORDOBA,CALLE,AÑORA,2,14013,1
14000200012900000,CORDOBA,CALLE,AÑORA,3,14013,1
14000200012900000,CORDOBA,CALLE,AÑORA,4,14013,1
14000200012900000,CORDOBA,CALLE,AÑORA,5,14013,1
14000200012900000,CORDOBA,CALLE,AÑORA,6,14013,6
14000200012900000,CORDOBA,CALLE,AÑORA,7,14013,6
14000200012900000,CORDOBA,CALLE,AÑORA,8,14013,1
14000200012900000,CORDOBA,CALLE,AÑORA,10,14013,1
14000200013000000,CORDOBA,AVENIDA,DEL ARCÁNGEL,1,14010,16
14000200013000000,CORDOBA,AVENIDA,DEL ARCÁNGEL,3,14010,19
14000200013000000,CORDOBA,AVENIDA,DEL ARCÁNGEL,5,14010,31
14000200013000000,CORDOBA,AVENIDA,DEL ARCÁNGEL,7,14010,50
14000200013000000,CORDOBA,AVENIDA,DEL ARCÁNGEL,9,14010,34
14000200013000000,CORDOBA,AVENIDA,DEL ARCÁNGEL,15,14010,47
14000200013200000,CORDOBA,CALLE,ARCOS DE LA FRONTERA,1,14014,14
14000200013200000,CORDOBA,CALLE,ARCOS DE LA FRONTERA,2,14014,21
14000200013200000,CORDOBA,CALLE,ARCOS DE LA FRONTERA,3,14014,17
14000200013200000,CORDOBA,CALLE,ARCOS DE LA FRONTERA,4,14014,21
14000200013200000,CORDOBA,CALLE,ARCOS DE LA FRONTERA,5,14014,15
14000200013200000,CORDOBA,CALLE,ARCOS DE LA FRONTERA,6,14014,16
14000200013200000,CORDOBA,CALLE,ARCOS DE LA FRONTERA,7,14014,16
14000200013200000,CORDOBA,CALLE,ARCOS DE LA FRONTERA,8,14014,16
14000200013200000,CORDOBA,CALLE,ARCOS DE LA FRONTERA,9,14014,16
14000200013200000,CORDOBA,CALLE,ARCOS DE LA FRONTERA,10,14014,16
14000200013200000,CORDOBA,CALLE,ARCOS DE LA FRONTERA,12,14014,16
14000200013200000,CORDOBA,CALLE,ARCOS DE LA FRONTERA,14,14014,20
14000200013200000,CORDOBA,CALLE,ARCOS DE LA FRONTERA,15,14014,16
14000200013200000,CORDOBA,CALLE,ARCOS DE LA FRONTERA,16,14014,16
14000200013200000,CORDOBA,CALLE,ARCOS DE LA FRONTERA,17,14014,16
14000200013200000,CORDOBA,CALLE,ARCOS DE LA FRONTERA,18,14014,88
14000200013200000,CORDOBA,CALLE,ARCOS DE LA FRONTERA,19,14014,16
14000200013200000,CORDOBA,CALLE,ARCOS DE LA FRONTERA,20,14014,63
14000200013200000,CORDOBA,CALLE,ARCOS DE LA FRONTERA,21,14014,17
14000200013200000,CORDOBA,CALLE,ARCOS DE LA FRONTERA,22,14014,40
14000200013200000,CORDOBA,CALLE,ARCOS DE LA FRONTERA,24,14014,18
14000200013200000,CORDOBA,CALLE,ARCOS DE LA FRONTERA,26,14014,18
14000200013200000,CORDOBA,CALLE,ARCOS DE LA FRONTERA,28,14014,35
14000200013200000,CORDOBA,CALLE,ARCOS DE LA FRONTERA,30,14014,16
14000200013200000,CORDOBA,CALLE,ARCOS DE LA FRONTERA,32,14014,17
14000200013200000,CORDOBA,CALLE,ARCOS DE LA FRONTERA,34,14014,8
14000200013200000,CORDOBA,CALLE,ARCOS DE LA FRONTERA,36,14014,16
14000200013200000,CORDOBA,CALLE,ARCOS DE LA FRONTERA,38,14014,16
14000200013200000,CORDOBA,CALLE,ARCOS DE LA FRONTERA,42,14014,11
14000200013200000,CORDOBA,CALLE,ARCOS DE LA FRONTERA,44,14014,11
14000200013200000,CORDOBA,CALLE,ARCOS DE LA FRONTERA,46,14014,15
14000200013300000,CORDOBA,CALLE,MERCURIO,6,14014,13
14000200013300000,CORDOBA,CALLE,MERCURIO,8,14014,18
14000200013300000,CORDOBA,CALLE,MERCURIO,10,14014,12
14000200013300000,CORDOBA,CALLE,MERCURIO,12,14014,12
14000200013300000,CORDOBA,CALLE,MERCURIO,14,14014,12
14000200013300000,CORDOBA,CALLE,MERCURIO,16,14014,12
14000200014100000,CORDOBA,PLAZA,ARQUEÓLOGO CASAS MORALES,1,14010,16
14000200014100000,CORDOBA,PLAZA,ARQUEÓLOGO CASAS MORALES,2,14010,15
14000200014100000,CORDOBA,PLAZA,ARQUEÓLOGO CASAS MORALES,3,14010,15
14000200014100000,CORDOBA,PLAZA,ARQUEÓLOGO CASAS MORALES,4,14010,16
14000200014800000,CORDOBA,CALLE,ARQUITECTO SÁENZ SANTAMARÍA,2,14010,15
14000200014800000,CORDOBA,CALLE,ARQUITECTO SÁENZ SANTAMARÍA,4,14010,15
14000200014800000,CORDOBA,CALLE,ARQUITECTO SÁENZ SANTAMARÍA,6,14010,16
14000200014800000,CORDOBA,CALLE,ARQUITECTO SÁENZ SANTAMARÍA,8,14010,16
14000200014800000,CORDOBA,CALLE,ARQUITECTO SÁENZ SANTAMARÍA,10,14010,15
14000200017100000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),DE AYAMONTE,1,14013,16
14000200017100000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),DE AYAMONTE,5,14013,16
14000200017800000,CORDOBA,CALLE,BAENA,2,14009,19
14000200017800000,CORDOBA,CALLE,BAENA,3,14009,20
14000200017800000,CORDOBA,CALLE,BAENA,4,14009,20
14000200017800000,CORDOBA,CALLE,BAENA,5,14009,15
14000200018500000,CORDOBA,CALLE,CAMINO DE LA BARCA,2,14010,43
14000200018500000,CORDOBA,CALLE,CAMINO DE LA BARCA,4,14010,31
14000200018500000,CORDOBA,CALLE,CAMINO DE LA BARCA,7,14010,24
14000200018500000,CORDOBA,CALLE,CAMINO DE LA BARCA,9,14010,34
14000200018600000,CORDOBA,AVENIDA,DE BARCELONA,1,14010,27
14000200018600000,CORDOBA,AVENIDA,DE BARCELONA,2,14010,52
14000200018600000,CORDOBA,AVENIDA,DE BARCELONA,3,14010,32
14000200018600000,CORDOBA,AVENIDA,DE BARCELONA,4,14010,22
14000200018600000,CORDOBA,AVENIDA,DE BARCELONA,5,14010,27
14000200018600000,CORDOBA,AVENIDA,DE BARCELONA,6,14010,20
14000200018600000,CORDOBA,AVENIDA,DE BARCELONA,7,14010,33
14000200018600000,CORDOBA,AVENIDA,DE BARCELONA,8,14010,20
14000200018600000,CORDOBA,AVENIDA,DE BARCELONA,9,14010,26
14000200018600000,CORDOBA,AVENIDA,DE BARCELONA,10,14010,30
14000200018600000,CORDOBA,AVENIDA,DE BARCELONA,11,14010,56
14000200018600000,CORDOBA,AVENIDA,DE BARCELONA,12,14010,23
14000200018600000,CORDOBA,AVENIDA,DE BARCELONA,13,14010,28
14000200018600000,CORDOBA,AVENIDA,DE BARCELONA,14,14010,41
14000200018600000,CORDOBA,AVENIDA,DE BARCELONA,15,14010,29
14000200018600000,CORDOBA,AVENIDA,DE BARCELONA,16,14010,41
14000200018600000,CORDOBA,AVENIDA,DE BARCELONA,17,14010,45
14000200018600000,CORDOBA,AVENIDA,DE BARCELONA,22,14010,67
14000200018600000,CORDOBA,AVENIDA,DE BARCELONA,24,14010,42
14000200019100000,CORDOBA,CALLE,BATALLA DE LOS CUEROS,2,14010,10
14000200019100000,CORDOBA,CALLE,BATALLA DE LOS CUEROS,4,14010,17
14000200019100000,CORDOBA,CALLE,BATALLA DE LOS CUEROS,6,14010,10
14000200019100000,CORDOBA,CALLE,BATALLA DE LOS CUEROS,8,14010,6
14000200019100000,CORDOBA,CALLE,BATALLA DE LOS CUEROS,10,14010,15
14000200019100000,CORDOBA,CALLE,BATALLA DE LOS CUEROS,12,14010,12
14000200019100000,CORDOBA,CALLE,BATALLA DE LOS CUEROS,14,14010,6
14000200019100000,CORDOBA,CALLE,BATALLA DE LOS CUEROS,16,14010,5
14000200019100000,CORDOBA,CALLE,BATALLA DE LOS CUEROS,18,14010,16
14000200020200000,CORDOBA,PASSATGE(PASAJE,PASAI,PASAXE),BELALCAZAR,2,14013,20
14000200020200000,CORDOBA,PASSATGE(PASAJE,PASAI,PASAXE),BELALCAZAR,4,14013,20
14000200020200000,CORDOBA,PASSATGE(PASAJE,PASAI,PASAXE),BELALCAZAR,5,14013,20
14000200020200000,CORDOBA,PASSATGE(PASAJE,PASAI,PASAXE),BELALCAZAR,6,14013,20
14000200020200000,CORDOBA,PASSATGE(PASAJE,PASAI,PASAXE),BELALCAZAR,7,14013,20
14000200020200000,CORDOBA,PASSATGE(PASAJE,PASAI,PASAXE),BELALCAZAR,8,14013,20
14000200021700000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),BUENAVISTA,2,14014,15
14000200021700000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),BUENAVISTA,4,14014,16
14000200021700000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),BUENAVISTA,6,14014,16
14000200021700000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),BUENAVISTA,8,14014,15
14000200022000000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),BUJALANCE,2,14013,20
14000200022000000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),BUJALANCE,3,14013,20
14000200022000000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),BUJALANCE,4,14013,20
14000200022000000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),BUJALANCE,5,14013,20
14000200022000000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),BUJALANCE,7,14013,20
14000200022000000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),BUJALANCE,8,14013,20
14000200022000000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),BUJALANCE,9,14013,20
14000200022000000,CORDOBA,PASAJE(PASSATGE,PASAI,PASAXE),BUJALANCE,12,14013,20
14000200022500000,CORDOBA,CALLE,CABRA,10,14013,8
14000200022500000,CORDOBA,CALLE,CABRA,12,14013,8
14000200022500000,CORDOBA,CALLE,CABRA,16,14013,8
14000200022700000,CORDOBA,Avenida De,CADIZ,2,14009,28
14000200022700000,CORDOBA,Avenida De,CADIZ,4,14009,22
14000200022700000,CORDOBA,Avenida De,CADIZ,18,14009,18
14000200022700000,CORDOBA,Avenida De,CADIZ,57,14009,16
14000200022700000,CORDOBA,Avenida De,CADIZ,59,14009,28
14000200022700000,CORDOBA,Avenida De,CADIZ,71,14013,50
14000200022700000,CORDOBA,Avenida De,CADIZ,73,14013,48
14000200022700000,CORDOBA,Avenida De,CADIZ,83,14013,20
14000200022800000,CORDOBA,AVENIDA,DEL CAIRO,2,14014,45
14000200022800000,CORDOBA,AVENIDA,DEL CAIRO,3,14007,6
14000200022800000,CORDOBA,AVENIDA,DEL CAIRO,5,14007,6
14000200022800000,CORDOBA,AVENIDA,DEL CAIRO,6,14014,37
14000200022800000,CORDOBA,AVENIDA,DEL CAIRO,8,14014,15
14000200022900000,CORDOBA,CALLE,CAIRUAN,2,14004,8
14000200022900000,CORDOBA,CALLE,CAIRUAN,4,14004,6
14000200022900000,CORDOBA,CALLE,CAIRUAN,6,14004,6
14000200022900000,CORDOBA,CALLE,CAIRUAN,10,14004,6
14000200022900000,CORDOBA,CALLE,CAIRUAN,12,14004,6
14000200022900000,CORDOBA,CALLE,CAIRUAN,14,14004,6
14000200022900000,CORDOBA,CALLE,CAIRUAN,16,14004,5
14000200023400000,CORDOBA,AVENIDA,CALDERÓN DE LA BARCA,1,14010,16
14000200023400000,CORDOBA,AVENIDA,CALDERÓN DE LA BARCA,3,14010,16
14000200023400000,CORDOBA,AVENIDA,CALDERÓN DE LA BARCA,5,14010,16
14000200023400000,CORDOBA,AVENIDA,CALDERÓN DE LA BARCA,7,14010,16
14000200023700000,CORDOBA,CALLE,CAMPO MADRE DE DIOS,8,14010,6
14000200023700000,CORDOBA,CALLE,CAMPO MADRE DE DIOS,9,14010,28
14000200023800000,CORDOBA,CALLE,CAMPO SAN ANTÓN,1,14010,19
14000200023800000,CORDOBA,CALLE,CAMPO SAN ANTÓN,3,14010,7
14000200023800000,CORDOBA,CALLE,CAMPO SAN ANTÓN,5,14010,8
14000200023800000,CORDOBA,CALLE,CAMPO SAN ANTÓN,7,14010,13
14000200023800000,CORDOBA,CALLE,CAMPO SAN ANTÓN,9,14010,13
14000200023800000,CORDOBA,CALLE,CAMPO SAN ANTÓN,11,14010,16
14000200023800000,CORDOBA,CALLE,CAMPO SAN ANTÓN,13,14010,13
14000200023800000,CORDOBA,CALLE,CAMPO SAN ANTÓN,15,14010,14
14000200024600000,CORDOBA,CALLE,CÁÑAMO,2,14010,20
14000200024600000,CORDOBA,CALLE,CÁÑAMO,4,14010,21
14000200024600000,CORDOBA,CALLE,CÁÑAMO,6,14010,20
14000200025200000,CORDOBA,CALLE,PINTOR PEDRO BUENO,2,14010,14
14000200025200000,CORDOBA,CALLE,PINTOR PEDRO BUENO,4,14010,16
14000200025200000,CORDOBA,CALLE,PINTOR PEDRO BUENO,6,14010,16
14000200025200000,CORDOBA,CALLE,PINTOR PEDRO BUENO,8,14010,16
14000200025200000,CORDOBA,CALLE,PINTOR PEDRO BUENO,10,14010,16
14000200025200000,CORDOBA,CALLE,PINTOR PEDRO BUENO,12,14010,16
14000200025200000,CORDOBA,CALLE,PINTOR PEDRO BUENO,14,14010,16
14000200025200000,CORDOBA,CALLE,PINTOR PEDRO BUENO,16,14010,16
14000200025800000,CORDOBA,CALLE,CARAVACA DE LA CRUZ,1,14007,11
14000200025800000,CORDOBA,CALLE,CARAVACA DE LA CRUZ,2,14007,102
14000200025800000,CORDOBA,CALLE,CARAVACA DE LA CRUZ,3,14007,8
14000200025800000,CORDOBA,CALLE,CARAVACA DE LA CRUZ,4,14007,60
14000200025800000,CORDOBA,CALLE,CARAVACA DE LA CRUZ,5,14007,13
14000200025800000,CORDOBA,CALLE,CARAVACA DE LA CRUZ,7,14007,9
14000200025800000,CORDOBA,CALLE,CARAVACA DE LA CRUZ,9,14007,20
